Reference:  277 apertures in PRDOPSSOC-M-024 (index 0 in table below)
Comparison: 277 apertures in pre_delivery (index 1 in table below)

             AperName , siaf0_dx_mean , siaf0_dy_mean , siaf1_dx_mean , siaf1_dy_mean , difference_dx_mean , difference_dy_mean
       MIRIM_TASUB256 ,      0.000157 ,      0.001667 ,      0.000157 ,      0.001667 ,           0.000000 ,           0.000000
       MIRIM_TASUB128 ,      0.000523 ,      0.000219 ,      0.000523 ,      0.000219 ,           0.000000 ,           0.000000
        MIRIM_TASUB64 ,      0.000169 ,      0.000983 ,      0.000169 ,      0.000983 ,           0.000000 ,           0.000000
MIRIM_TASLITLESSPRISM ,      0.000379 ,      0.000646 ,      0.000379 ,      0.000646 ,           0.000000 ,           0.000000
      MIRIM_CORON1065 ,      0.001398 ,      0.009322 ,      0.001398 ,      0.009322 ,           0.000000 ,           0.000000
      MIRIM_CORON1140 ,      0.000775 ,      0.004840 ,      0.000775 ,      0.004840 ,           0.000000 ,           0.000000
      MIRIM_CORON1550 ,      0.001719 ,      0.004964 ,      0.001719 ,      0.004964 ,           0.000000 ,           0.000000
      MIRIM_CORONLYOT ,      0.002123 ,      0.006601 ,      0.002123 ,      0.006601 ,           0.000000 ,           0.000000
          MIRIM_KNIFE ,      0.000123 ,      0.002741 ,      0.000123 ,      0.002741 ,           0.000000 ,           0.000000
        MIRIM_FP1MIMF ,      0.002492 ,      0.019884 ,      0.002492 ,      0.019884 ,           0.000000 ,           0.000000
        MIRIM_FP2MIMF ,      0.003188 ,      0.019100 ,      0.003188 ,      0.019100 ,           0.000000 ,           0.000000
        MIRIM_FP3MIMF ,      0.002348 ,      0.013430 ,      0.002348 ,      0.013430 ,           0.000000 ,           0.000000
        MIRIM_FP4MIMF ,      0.002710 ,      0.016709 ,      0.002710 ,      0.016709 ,           0.000000 ,           0.000000
        MIRIM_FP5MIMF ,      0.006167 ,      0.017253 ,      0.006167 ,      0.017253 ,           0.000000 ,           0.000000
