Reference:  277 apertures in PRDOPSSOC-036 (index 0 in table below)
Comparison: 277 apertures in pre_delivery (index 1 in table below)

             AperName , siaf0_dx_mean , siaf0_dy_mean , siaf1_dx_mean , siaf1_dy_mean , difference_dx_mean , difference_dy_mean
      MIRIM_TALYOT_UL ,      0.000523 ,      0.000219 ,      0.003166 ,      0.008516 ,           0.002643 ,           0.008297
      MIRIM_TALYOT_UR ,      0.000604 ,      0.000599 ,      0.001804 ,      0.005945 ,           0.001199 ,           0.005346
      MIRIM_TALYOT_LL ,      0.000245 ,      0.001571 ,      0.003425 ,      0.001034 ,           0.003180 ,          -0.000537
      MIRIM_TALYOT_LR ,      0.000197 ,      0.002119 ,      0.000938 ,      0.000155 ,           0.000741 ,          -0.001963
     MIRIM_TALYOT_CUL ,      0.000163 ,      0.000362 ,      0.000765 ,      0.001424 ,           0.000602 ,           0.001061
     MIRIM_TALYOT_CUR ,      0.000169 ,      0.000443 ,      0.000531 ,      0.001177 ,           0.000362 ,           0.000735
     MIRIM_TALYOT_CLL ,      0.000119 ,      0.000534 ,      0.000773 ,      0.000671 ,           0.000654 ,           0.000137
     MIRIM_TALYOT_CLR ,      0.000122 ,      0.000616 ,      0.000485 ,      0.000480 ,           0.000363 ,          -0.000137
      MIRIM_TA1550_UL ,      0.000418 ,      0.000947 ,      0.004293 ,      0.000690 ,           0.003875 ,          -0.000256
      MIRIM_TA1550_UR ,      0.000300 ,      0.000906 ,      0.001723 ,      0.000546 ,           0.001423 ,          -0.000360
      MIRIM_TA1550_LL ,      0.000434 ,      0.001160 ,      0.004883 ,      0.000463 ,           0.004449 ,          -0.000696
      MIRIM_TA1550_LR ,      0.000382 ,      0.001592 ,      0.002013 ,      0.000199 ,           0.001631 ,          -0.001393
     MIRIM_TA1550_CUL ,      0.000138 ,      0.000337 ,      0.001098 ,      0.000175 ,           0.000960 ,          -0.000162
     MIRIM_TA1550_CUR ,      0.000131 ,      0.000346 ,      0.000885 ,      0.000157 ,           0.000754 ,          -0.000189
     MIRIM_TA1550_CLL ,      0.000143 ,      0.000377 ,      0.001147 ,      0.000145 ,           0.001003 ,          -0.000231
     MIRIM_TA1550_CLR ,      0.000136 ,      0.000399 ,      0.000910 ,      0.000126 ,           0.000773 ,          -0.000274
      MIRIM_TA1140_UL ,      0.000212 ,      0.001109 ,      0.005280 ,      0.000510 ,           0.005067 ,          -0.000599
      MIRIM_TA1140_UR ,      0.000249 ,      0.001825 ,      0.002130 ,      0.000138 ,           0.001882 ,          -0.001688
      MIRIM_TA1140_LL ,      0.000274 ,      0.000872 ,      0.005864 ,      0.000687 ,           0.005590 ,          -0.000185
      MIRIM_TA1140_LR ,      0.000103 ,      0.000661 ,      0.002292 ,      0.000380 ,           0.002189 ,          -0.000280
     MIRIM_TA1140_CUL ,      0.000043 ,      0.000358 ,      0.001342 ,      0.000153 ,           0.001299 ,          -0.000205
     MIRIM_TA1140_CUR ,      0.000047 ,      0.000430 ,      0.001027 ,      0.000117 ,           0.000980 ,          -0.000313
     MIRIM_TA1140_CLL ,      0.000029 ,      0.000250 ,      0.001395 ,      0.000178 ,           0.001366 ,          -0.000072
     MIRIM_TA1140_CLR ,      0.000028 ,      0.000304 ,      0.001077 ,      0.000146 ,           0.001049 ,          -0.000158
      MIRIM_TA1065_UL ,      0.000524 ,      0.002271 ,      0.006078 ,      0.001488 ,           0.005553 ,          -0.000783
      MIRIM_TA1065_UR ,      0.000308 ,      0.001946 ,      0.002175 ,      0.000611 ,           0.001867 ,          -0.001335
      MIRIM_TA1065_LL ,      0.000327 ,      0.001212 ,      0.007156 ,      0.006537 ,           0.006829 ,           0.005325
      MIRIM_TA1065_LR ,      0.000203 ,      0.002162 ,      0.003088 ,      0.003916 ,           0.002885 ,           0.001754
     MIRIM_TA1065_CUL ,      0.000144 ,      0.000850 ,      0.001525 ,      0.000714 ,           0.001381 ,          -0.000136
     MIRIM_TA1065_CUR ,      0.000126 ,      0.000858 ,      0.001172 ,      0.000608 ,           0.001046 ,          -0.000250
     MIRIM_TA1065_CLL ,      0.000124 ,      0.000823 ,      0.001632 ,      0.001108 ,           0.001508 ,           0.000285
     MIRIM_TA1065_CLR ,      0.000109 ,      0.000859 ,      0.001258 ,      0.000944 ,           0.001149 ,           0.000085
         MIRIM_TAFULL ,      0.000371 ,      0.002319 ,      0.000218 ,      0.000340 ,          -0.000153 ,          -0.001980
        MIRIM_TAILLUM ,      0.000371 ,      0.002319 ,      0.000218 ,      0.000340 ,          -0.000153 ,          -0.001980
    MIRIM_TABRIGHTSKY ,      0.000242 ,      0.001313 ,      0.000104 ,      0.000091 ,          -0.000138 ,          -0.001222
       MIRIM_TASUB256 ,      0.000157 ,      0.001667 ,      0.001348 ,      0.000132 ,           0.001191 ,          -0.001535
       MIRIM_TASUB128 ,      0.000523 ,      0.000219 ,      0.003166 ,      0.008516 ,           0.002643 ,           0.008297
        MIRIM_TASUB64 ,      0.000169 ,      0.000983 ,      0.002744 ,      0.000807 ,           0.002575 ,          -0.000177
MIRIM_TASLITLESSPRISM ,      0.000379 ,      0.000646 ,      0.003638 ,      0.005956 ,           0.003260 ,           0.005310
      MIRIM_CORON1065 ,      0.001398 ,      0.009322 ,      0.019910 ,      0.013242 ,           0.018512 ,           0.003920
      MIRIM_CORON1140 ,      0.000775 ,      0.004840 ,      0.016743 ,      0.001757 ,           0.015968 ,          -0.003084
      MIRIM_CORON1550 ,      0.001719 ,      0.004964 ,      0.014064 ,      0.002068 ,           0.012345 ,          -0.002896
      MIRIM_CORONLYOT ,      0.002123 ,      0.006601 ,      0.012865 ,      0.020960 ,           0.010742 ,           0.014359
          MIRIM_KNIFE ,      0.000123 ,      0.002741 ,      0.001258 ,      0.000280 ,           0.001134 ,          -0.002461
        MIRIM_FP1MIMF ,      0.002492 ,      0.019884 ,      0.015671 ,      0.014303 ,           0.013179 ,          -0.005581
        MIRIM_FP2MIMF ,      0.003188 ,      0.019100 ,      0.021053 ,      0.019685 ,           0.017865 ,           0.000584
        MIRIM_FP3MIMF ,      0.002348 ,      0.013430 ,      0.020618 ,      0.014573 ,           0.018269 ,           0.001143
        MIRIM_FP4MIMF ,      0.002710 ,      0.016709 ,      0.017545 ,      0.013598 ,           0.014836 ,          -0.003110
        MIRIM_FP5MIMF ,      0.006167 ,      0.017253 ,      0.016060 ,      0.013473 ,           0.009893 ,          -0.003780
