Reference:  292 apertures in PRDOPSSOC-072
Comparison: 292 apertures in pre_delivery

Number of modified apertures 292. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
MIRIM_TA1550_UL               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1550_UR               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1550_LL               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1550_LR               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1550_CUL              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1550_CUR              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1550_CLL              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1550_CLR              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1140_UL               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1140_UR               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1140_LL               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1140_LR               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1140_CUL              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1140_CUR              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1140_CLL              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1140_CLR              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1065_UL               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1065_UR               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1065_LL               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1065_LR               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1065_CUL              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1065_CUR              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1065_CLL              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TA1065_CLR              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TAFULL                  OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TAILLUM                 OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TABRIGHTSKY             OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TASUB256                OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TASUB128                OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TASUB128_IP             OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TASUB64                 OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TASUB64_IP              OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TASLITLESSPRISM         OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TASLITLESSPRISM_IP      OSS_Version                  None                   8.4             N/A        N/A

MIRIM_TASLITLESSPRISM_IPS     OSS_Version                  None                   8.4             N/A        N/A

MIRIM_CORON1065               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_CORON1140               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_CORON1550               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_CORONLYOT               OSS_Version                  None                   8.4             N/A        N/A

MIRIM_KNIFE                   OSS_Version                  None                   8.4             N/A        N/A

MIRIM_FP1MIMF                 OSS_Version                  None                   8.4             N/A        N/A

MIRIM_FP2MIMF                 OSS_Version                  None                   8.4             N/A        N/A

MIRIM_FP3MIMF                 OSS_Version                  None                   8.4             N/A        N/A

MIRIM_FP4MIMF                 OSS_Version                  None                   8.4             N/A        N/A

MIRIM_FP5MIMF                 OSS_Version                  None                   8.4             N/A        N/A

MIRIM_SLIT                    OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_CHANNEL1A              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE01              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE02              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE03              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE04              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE05              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE06              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE07              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE08              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE09              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE10              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE11              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE12              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE13              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE14              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE15              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE16              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE17              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE18              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE19              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE20              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1ASLICE21              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_CHANNEL1B              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE01              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE02              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE03              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE04              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE05              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE06              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE07              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE08              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE09              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE10              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE11              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE12              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE13              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE14              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE15              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE16              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE17              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE18              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE19              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE20              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1BSLICE21              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_CHANNEL1C              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE01              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE02              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE03              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE04              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE05              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE06              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE07              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE08              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE09              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE10              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE11              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE12              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE13              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE14              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE15              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE16              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE17              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE18              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE19              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE20              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_1CSLICE21              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_CHANNEL2A              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE01              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE02              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE03              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE04              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE05              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE06              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE07              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE08              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE09              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE10              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE11              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE12              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE13              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE14              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE15              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE16              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2ASLICE17              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_CHANNEL2B              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE01              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE02              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE03              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE04              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE05              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE06              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE07              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE08              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE09              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE10              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE11              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE12              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE13              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE14              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE15              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE16              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2BSLICE17              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_CHANNEL2C              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE01              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE02              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE03              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE04              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE05              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE06              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE07              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE08              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE09              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE10              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE11              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE12              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE13              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE14              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE15              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE16              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_2CSLICE17              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_CHANNEL3A              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE01              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE02              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE03              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE04              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE05              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE06              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE07              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE08              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE09              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE10              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE11              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE12              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE13              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE14              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE15              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3ASLICE16              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_CHANNEL3B              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE01              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE02              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE03              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE04              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE05              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE06              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE07              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE08              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE09              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE10              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE11              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE12              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE13              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE14              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE15              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3BSLICE16              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_CHANNEL3C              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE01              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE02              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE03              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE04              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE05              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE06              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE07              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE08              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE09              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE10              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE11              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE12              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE13              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE14              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE15              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_3CSLICE16              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_CHANNEL4A              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4ASLICE01              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4ASLICE02              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4ASLICE03              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4ASLICE04              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4ASLICE05              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4ASLICE06              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4ASLICE07              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4ASLICE08              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4ASLICE09              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4ASLICE10              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4ASLICE11              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4ASLICE12              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_CHANNEL4B              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4BSLICE01              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4BSLICE02              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4BSLICE03              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4BSLICE04              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4BSLICE05              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4BSLICE06              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4BSLICE07              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4BSLICE08              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4BSLICE09              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4BSLICE10              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4BSLICE11              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4BSLICE12              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_CHANNEL4C              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4CSLICE01              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4CSLICE02              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4CSLICE03              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4CSLICE04              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4CSLICE05              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4CSLICE06              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4CSLICE07              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4CSLICE08              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4CSLICE09              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4CSLICE10              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4CSLICE11              OSS_Version                  None                   8.4             N/A        N/A

MIRIFU_4CSLICE12              OSS_Version                  None                   8.4             N/A        N/A

