Reference:  277 apertures in PRDOPSSOC-045-003 (index 0 in table below)
Comparison: 277 apertures in pre_delivery (index 1 in table below)

             AperName , siaf0_dx_mean , siaf0_dy_mean , siaf1_dx_mean , siaf1_dy_mean , difference_dx_mean , difference_dy_mean
      MIRIM_TALYOT_LR ,      0.000197 ,      0.002119 ,      0.000216 ,      0.000535 ,           0.000019 ,          -0.001584
     MIRIM_TALYOT_CUL ,      0.000163 ,      0.000362 ,      0.000054 ,      0.000097 ,          -0.000109 ,          -0.000266
     MIRIM_TALYOT_CUR ,      0.000169 ,      0.000443 ,      0.000021 ,      0.000143 ,          -0.000148 ,          -0.000299
     MIRIM_TALYOT_CLL ,      0.000119 ,      0.000534 ,      0.000010 ,      0.000101 ,          -0.000109 ,          -0.000434
     MIRIM_TALYOT_CLR ,      0.000122 ,      0.000616 ,      0.000049 ,      0.000071 ,          -0.000073 ,          -0.000545
      MIRIM_TA1550_UL ,      0.000418 ,      0.000947 ,      0.000377 ,      0.001203 ,          -0.000041 ,           0.000257
      MIRIM_TA1550_UR ,      0.000300 ,      0.000906 ,      0.000174 ,      0.000667 ,          -0.000126 ,          -0.000238
      MIRIM_TA1550_LL ,      0.000434 ,      0.001160 ,      0.000723 ,      0.001504 ,           0.000290 ,           0.000344
      MIRIM_TA1550_LR ,      0.000382 ,      0.001592 ,      0.000363 ,      0.000851 ,          -0.000018 ,          -0.000742
     MIRIM_TA1550_CUL ,      0.000138 ,      0.000337 ,      0.000122 ,      0.000342 ,          -0.000016 ,           0.000005
     MIRIM_TA1550_CUR ,      0.000131 ,      0.000346 ,      0.000101 ,      0.000294 ,          -0.000030 ,          -0.000052
     MIRIM_TA1550_CLL ,      0.000143 ,      0.000377 ,      0.000146 ,      0.000367 ,           0.000003 ,          -0.000010
     MIRIM_TA1550_CLR ,      0.000136 ,      0.000399 ,      0.000120 ,      0.000312 ,          -0.000017 ,          -0.000087
      MIRIM_TA1140_UL ,      0.000212 ,      0.001109 ,      0.001205 ,      0.001888 ,           0.000993 ,           0.000779
      MIRIM_TA1140_UR ,      0.000249 ,      0.001825 ,      0.000733 ,      0.001178 ,           0.000484 ,          -0.000647
      MIRIM_TA1140_LL ,      0.000274 ,      0.000872 ,      0.001675 ,      0.001993 ,           0.001401 ,           0.001121
      MIRIM_TA1140_LR ,      0.000103 ,      0.000661 ,      0.001199 ,      0.001418 ,           0.001096 ,           0.000757
     MIRIM_TA1140_CUL ,      0.000043 ,      0.000358 ,      0.000406 ,      0.000576 ,           0.000363 ,           0.000218
     MIRIM_TA1140_CUR ,      0.000047 ,      0.000430 ,      0.000356 ,      0.000508 ,           0.000309 ,           0.000078
     MIRIM_TA1140_CLL ,      0.000029 ,      0.000250 ,      0.000452 ,      0.000598 ,           0.000423 ,           0.000348
     MIRIM_TA1140_CLR ,      0.000028 ,      0.000304 ,      0.000406 ,      0.000535 ,           0.000378 ,           0.000231
      MIRIM_TA1065_UL ,      0.000524 ,      0.002271 ,      0.001700 ,      0.001844 ,           0.001175 ,          -0.000428
      MIRIM_TA1065_UR ,      0.000308 ,      0.001946 ,      0.001405 ,      0.001050 ,           0.001098 ,          -0.000896
      MIRIM_TA1065_LL ,      0.000327 ,      0.001212 ,      0.001578 ,      0.008353 ,           0.001251 ,           0.007141
      MIRIM_TA1065_LR ,      0.000203 ,      0.002162 ,      0.001371 ,      0.005673 ,           0.001168 ,           0.003511
     MIRIM_TA1065_CUL ,      0.000144 ,      0.000850 ,      0.000523 ,      0.000811 ,           0.000379 ,          -0.000039
     MIRIM_TA1065_CUR ,      0.000126 ,      0.000858 ,      0.000504 ,      0.000696 ,           0.000378 ,          -0.000162
     MIRIM_TA1065_CLL ,      0.000124 ,      0.000823 ,      0.000498 ,      0.001344 ,           0.000374 ,           0.000522
     MIRIM_TA1065_CLR ,      0.000109 ,      0.000859 ,      0.000487 ,      0.001172 ,           0.000378 ,           0.000313
         MIRIM_TAFULL ,      0.000371 ,      0.002319 ,      0.000074 ,      0.000656 ,          -0.000297 ,          -0.001664
        MIRIM_TAILLUM ,      0.000371 ,      0.002319 ,      0.000074 ,      0.000656 ,          -0.000297 ,          -0.001664
    MIRIM_TABRIGHTSKY ,      0.000242 ,      0.001313 ,      0.000119 ,      0.000388 ,          -0.000122 ,          -0.000925
       MIRIM_TASUB256 ,      0.000157 ,      0.001667 ,      0.000074 ,      0.000926 ,          -0.000083 ,          -0.000741
       MIRIM_TASUB128 ,      0.000523 ,      0.000219 ,      0.000703 ,      0.000840 ,           0.000180 ,           0.000621
        MIRIM_TASUB64 ,      0.000169 ,      0.000983 ,      0.000057 ,      0.000632 ,          -0.000111 ,          -0.000351
MIRIM_TASLITLESSPRISM ,      0.000379 ,      0.000646 ,      0.000611 ,      0.000237 ,           0.000232 ,          -0.000409
      MIRIM_CORON1065 ,      0.001398 ,      0.009322 ,      0.006449 ,      0.016759 ,           0.005051 ,           0.007437
      MIRIM_CORON1140 ,      0.000775 ,      0.004840 ,      0.005363 ,      0.007086 ,           0.004588 ,           0.002246
      MIRIM_CORON1550 ,      0.001719 ,      0.004964 ,      0.001767 ,      0.004638 ,           0.000047 ,          -0.000326
      MIRIM_CORONLYOT ,      0.002123 ,      0.006601 ,      0.001469 ,      0.003410 ,          -0.000654 ,          -0.003191
          MIRIM_KNIFE ,      0.000123 ,      0.002741 ,      0.000351 ,      0.000548 ,           0.000228 ,          -0.002193
        MIRIM_FP1MIMF ,      0.002492 ,      0.019884 ,      0.003936 ,      0.009885 ,           0.001444 ,          -0.010000
        MIRIM_FP2MIMF ,      0.003188 ,      0.019100 ,      0.004409 ,      0.011594 ,           0.001221 ,          -0.007506
        MIRIM_FP3MIMF ,      0.002348 ,      0.013430 ,      0.005146 ,      0.010004 ,           0.002798 ,          -0.003426
        MIRIM_FP4MIMF ,      0.002710 ,      0.016709 ,      0.004113 ,      0.011201 ,           0.001403 ,          -0.005507
        MIRIM_FP5MIMF ,      0.006167 ,      0.017253 ,      0.004238 ,      0.009958 ,          -0.001929 ,          -0.007295
