Reference:  277 apertures in PRDOPSSOC-059 (index 0 in table below)
Comparison: 281 apertures in pre_delivery (index 1 in table below)

             AperName , siaf0_dx_mean , siaf0_dy_mean , siaf1_dx_mean , siaf1_dy_mean , difference_dx_mean , difference_dy_mean
          MIRIM_TAMRS ,      0.000818 ,      0.001184 ,      0.000818 ,      0.001184 ,           0.000000 ,           0.000000
          MIRIM_TALRS ,      0.000306 ,      0.000508 ,      0.000306 ,      0.000508 ,           0.000000 ,           0.000000
        MIRIM_TABLOCK ,      0.000266 ,      0.000471 ,      0.000266 ,      0.000471 ,           0.000000 ,           0.000000
      MIRIM_TALYOT_UL ,      0.000703 ,      0.000840 ,      0.000703 ,      0.000840 ,           0.000000 ,           0.000000
      MIRIM_TALYOT_UR ,      0.000104 ,      0.001304 ,      0.000104 ,      0.001304 ,           0.000000 ,           0.000000
      MIRIM_TALYOT_LL ,      0.000058 ,      0.000814 ,      0.000058 ,      0.000814 ,           0.000000 ,           0.000000
      MIRIM_TALYOT_LR ,      0.000216 ,      0.000535 ,      0.000216 ,      0.000535 ,           0.000000 ,           0.000000
     MIRIM_TALYOT_CUL ,      0.000054 ,      0.000097 ,      0.000054 ,      0.000097 ,           0.000000 ,           0.000000
     MIRIM_TALYOT_CUR ,      0.000021 ,      0.000143 ,      0.000021 ,      0.000143 ,           0.000000 ,           0.000000
     MIRIM_TALYOT_CLL ,      0.000010 ,      0.000101 ,      0.000010 ,      0.000101 ,           0.000000 ,           0.000000
     MIRIM_TALYOT_CLR ,      0.000049 ,      0.000071 ,      0.000049 ,      0.000071 ,           0.000000 ,           0.000000
      MIRIM_TA1550_UL ,      0.000377 ,      0.001203 ,      0.000377 ,      0.001203 ,           0.000000 ,           0.000000
      MIRIM_TA1550_UR ,      0.000174 ,      0.000667 ,      0.000174 ,      0.000667 ,           0.000000 ,           0.000000
      MIRIM_TA1550_LL ,      0.000723 ,      0.001504 ,      0.000723 ,      0.001504 ,           0.000000 ,           0.000000
      MIRIM_TA1550_LR ,      0.000363 ,      0.000851 ,      0.000363 ,      0.000851 ,           0.000000 ,           0.000000
     MIRIM_TA1550_CUL ,      0.000122 ,      0.000342 ,      0.000122 ,      0.000342 ,           0.000000 ,           0.000000
     MIRIM_TA1550_CUR ,      0.000101 ,      0.000294 ,      0.000101 ,      0.000294 ,           0.000000 ,           0.000000
     MIRIM_TA1550_CLL ,      0.000146 ,      0.000367 ,      0.000146 ,      0.000367 ,           0.000000 ,           0.000000
     MIRIM_TA1550_CLR ,      0.000120 ,      0.000312 ,      0.000120 ,      0.000312 ,           0.000000 ,           0.000000
      MIRIM_TA1140_UL ,      0.001205 ,      0.001888 ,      0.001205 ,      0.001888 ,           0.000000 ,           0.000000
      MIRIM_TA1140_UR ,      0.000733 ,      0.001178 ,      0.000733 ,      0.001178 ,           0.000000 ,           0.000000
      MIRIM_TA1140_LL ,      0.001675 ,      0.001993 ,      0.001675 ,      0.001993 ,           0.000000 ,           0.000000
      MIRIM_TA1140_LR ,      0.001199 ,      0.001418 ,      0.001199 ,      0.001418 ,           0.000000 ,           0.000000
     MIRIM_TA1140_CUL ,      0.000406 ,      0.000576 ,      0.000406 ,      0.000576 ,           0.000000 ,           0.000000
     MIRIM_TA1140_CUR ,      0.000356 ,      0.000508 ,      0.000356 ,      0.000508 ,           0.000000 ,           0.000000
     MIRIM_TA1140_CLL ,      0.000452 ,      0.000598 ,      0.000452 ,      0.000598 ,           0.000000 ,           0.000000
     MIRIM_TA1140_CLR ,      0.000406 ,      0.000535 ,      0.000406 ,      0.000535 ,           0.000000 ,           0.000000
      MIRIM_TA1065_UL ,      0.001700 ,      0.001844 ,      0.001700 ,      0.001844 ,           0.000000 ,           0.000000
      MIRIM_TA1065_UR ,      0.001405 ,      0.001050 ,      0.001405 ,      0.001050 ,           0.000000 ,           0.000000
      MIRIM_TA1065_LL ,      0.001578 ,      0.008353 ,      0.001578 ,      0.008353 ,           0.000000 ,           0.000000
      MIRIM_TA1065_LR ,      0.001371 ,      0.005673 ,      0.001371 ,      0.005673 ,           0.000000 ,           0.000000
     MIRIM_TA1065_CUL ,      0.000523 ,      0.000811 ,      0.000523 ,      0.000811 ,           0.000000 ,           0.000000
     MIRIM_TA1065_CUR ,      0.000504 ,      0.000696 ,      0.000504 ,      0.000696 ,           0.000000 ,           0.000000
     MIRIM_TA1065_CLL ,      0.000498 ,      0.001344 ,      0.000498 ,      0.001344 ,           0.000000 ,           0.000000
     MIRIM_TA1065_CLR ,      0.000487 ,      0.001172 ,      0.000487 ,      0.001172 ,           0.000000 ,           0.000000
         MIRIM_TAFULL ,      0.000074 ,      0.000656 ,      0.000074 ,      0.000656 ,           0.000000 ,           0.000000
        MIRIM_TAILLUM ,      0.000074 ,      0.000656 ,      0.000074 ,      0.000656 ,           0.000000 ,           0.000000
    MIRIM_TABRIGHTSKY ,      0.000119 ,      0.000388 ,      0.000119 ,      0.000388 ,           0.000000 ,           0.000000
       MIRIM_TASUB256 ,      0.000074 ,      0.000926 ,      0.000074 ,      0.000926 ,           0.000000 ,           0.000000
       MIRIM_TASUB128 ,      0.000703 ,      0.000840 ,      0.000703 ,      0.000840 ,           0.000000 ,           0.000000
        MIRIM_TASUB64 ,      0.000057 ,      0.000632 ,      0.000057 ,      0.000632 ,           0.000000 ,           0.000000
MIRIM_TASLITLESSPRISM ,      0.000611 ,      0.000237 ,      0.000611 ,      0.000237 ,           0.000000 ,           0.000000
      MIRIM_CORON1065 ,      0.006415 ,      0.016789 ,      0.006415 ,      0.016789 ,           0.000000 ,           0.000000
      MIRIM_CORON1140 ,      0.005351 ,      0.007087 ,      0.005351 ,      0.007087 ,           0.000000 ,           0.000000
      MIRIM_CORON1550 ,      0.001763 ,      0.004623 ,      0.001763 ,      0.004623 ,           0.000000 ,           0.000000
      MIRIM_CORONLYOT ,      0.001473 ,      0.003416 ,      0.001473 ,      0.003416 ,           0.000000 ,           0.000000
          MIRIM_KNIFE ,      0.000351 ,      0.000548 ,      0.000351 ,      0.000548 ,           0.000000 ,           0.000000
        MIRIM_FP1MIMF ,      0.003936 ,      0.009885 ,      0.003936 ,      0.009885 ,           0.000000 ,           0.000000
        MIRIM_FP2MIMF ,      0.004409 ,      0.011594 ,      0.004409 ,      0.011594 ,           0.000000 ,           0.000000
        MIRIM_FP3MIMF ,      0.005146 ,      0.010004 ,      0.005146 ,      0.010004 ,           0.000000 ,           0.000000
        MIRIM_FP4MIMF ,      0.004113 ,      0.011201 ,      0.004113 ,      0.011201 ,           0.000000 ,           0.000000
        MIRIM_FP5MIMF ,      0.004238 ,      0.009958 ,      0.004238 ,      0.009958 ,           0.000000 ,           0.000000
