Reference:  75 apertures in PRDOPSSOC-H-015
Comparison: 75 apertures in pre_delivery

Number of modified apertures 75. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06
NRS2_FP4MIMF                        V3Ref           -432.474559           -432.496761        0.022202     0.0051
NRS2_FP4MIMF                  V3IdlYAngle            137.656557            137.656953        0.000396     0.0003
NRS2_FP4MIMF                  V3SciXAngle               48.8766             48.876023        0.000577     0.0012
NRS2_FP4MIMF                  V3SciYAngle              137.6566            137.656953        0.000353     0.0003
NRS2_FP4MIMF                    XIdlVert1              -77.6087              -77.8175        0.208800     0.2683
NRS2_FP4MIMF                    XIdlVert2              132.0247              131.8159        0.208800     0.1582
NRS2_FP4MIMF                    XIdlVert3              134.0592               133.852        0.207200     0.1546
NRS2_FP4MIMF                    XIdlVert4              -80.3516              -80.5589        0.207300     0.2573
NRS2_FP4MIMF                    YIdlVert1             -191.4546             -191.6732        0.218600     0.1140
NRS2_FP4MIMF                    YIdlVert2             -187.6009             -187.8209        0.220000     0.1171
NRS2_FP4MIMF                    YIdlVert3               29.1353               28.9153        0.220000     0.7551
NRS2_FP4MIMF                    YIdlVert4               24.1735                23.955        0.218500     0.9039
NRS2_FP4MIMF                   Sci2IdlX00   0.05662910092587067    0.0567607957708068        0.000132     0.2320
NRS2_FP4MIMF                   Sci2IdlX10 6.440111221859871e-05   6.4404269776358e-05        0.000000     0.0049
NRS2_FP4MIMF                   Sci2IdlX11 1.443562668912287e-06   1.4459012313637e-06        0.000000     0.1617
NRS2_FP4MIMF                   Sci2IdlX20  2.39084161356218e-10   2.3958866014394e-10        0.000000     0.2106
NRS2_FP4MIMF                   Sci2IdlX21 1.099941102063823e-09  1.10027082588867e-09        0.000000     0.0300
NRS2_FP4MIMF                   Sci2IdlX22  3.45688828432803e-11  3.46063189498596e-11        0.000000     0.1082
NRS2_FP4MIMF                   Sci2IdlX30 8.562848200198359e-14  8.55769154421022e-14        0.000000     0.0602
NRS2_FP4MIMF                   Sci2IdlX31 -4.546816952452819e-15 -4.57064935467222e-15        0.000000     0.5214
NRS2_FP4MIMF                   Sci2IdlX32 8.699767865806649e-14  8.69816942979801e-14        0.000000     0.0184
NRS2_FP4MIMF                   Sci2IdlX33 -2.273616733478606e-14 -2.27782454311658e-14        0.000000     0.1847
NRS2_FP4MIMF                   Sci2IdlX40 -5.836794483756685e-18 -5.85101998715513e-18        0.000000     0.2431
NRS2_FP4MIMF                   Sci2IdlX41 -2.407261684721074e-18  -2.4080402221812e-18        0.000000     0.0323
NRS2_FP4MIMF                   Sci2IdlX42 -2.344493075103366e-18 -2.34875516310524e-18        0.000000     0.1815
NRS2_FP4MIMF                   Sci2IdlX43 -1.099368823913005e-18 -1.09991905800923e-18        0.000000     0.0500
NRS2_FP4MIMF                   Sci2IdlX44 -4.988893766006261e-18 -4.98080836321885e-18        0.000000     0.1621
NRS2_FP4MIMF                   Sci2IdlY00    0.3472153680980015     0.347353456914953        0.000138     0.0398
NRS2_FP4MIMF                   Sci2IdlY10 1.649117229214203e-07  1.66626007432555e-07        0.000000     1.0288
NRS2_FP4MIMF                   Sci2IdlY11  6.88757968621605e-05  6.88814828519712e-05        0.000000     0.0083
NRS2_FP4MIMF                   Sci2IdlY20 3.770991155412204e-10  3.77151244148036e-10        0.000000     0.0138
NRS2_FP4MIMF                   Sci2IdlY21 1.028111252705675e-10  1.02972437319942e-10        0.000000     0.1567
NRS2_FP4MIMF                   Sci2IdlY22 1.369974204973219e-09  1.37012888166297e-09        0.000000     0.0113
NRS2_FP4MIMF                   Sci2IdlY30 -1.150697106862086e-14  -1.1550428646218e-14        0.000000     0.3762
NRS2_FP4MIMF                   Sci2IdlY31 6.068479544118091e-14  6.06159619177715e-14        0.000000     0.1134
NRS2_FP4MIMF                   Sci2IdlY32 -2.028667154615234e-14 -2.03580926385048e-14        0.000000     0.3508
NRS2_FP4MIMF                   Sci2IdlY33 3.252788062095042e-14  3.25793386698861e-14        0.000000     0.1579
NRS2_FP4MIMF                   Sci2IdlY40 -4.17223173928696e-18 -4.17788950253227e-18        0.000000     0.1354
NRS2_FP4MIMF                   Sci2IdlY41 -5.022977253796694e-18 -5.03411538986339e-18        0.000000     0.2213
NRS2_FP4MIMF                   Sci2IdlY42 -9.662810629534211e-18 -9.66831204019775e-18        0.000000     0.0569
NRS2_FP4MIMF                   Sci2IdlY43 -5.453327342790508e-18 -5.46628829095668e-18        0.000000     0.2371
NRS2_FP4MIMF                   Sci2IdlY44  7.76777172817358e-18  7.82664440349852e-18        0.000000     0.7522
NRS2_FP4MIMF                   Idl2SciY00     -235.652784631902     -5270.29847132033     5034.645687    95.5287

NRS2_FP5MIMF                      XSciRef                 800.0                 802.0        2.000000     0.2494
NRS2_FP5MIMF                      YSciRef                 208.0                 210.0        2.000000     0.9524
NRS2_FP5MIMF                    XSciScale              0.103602            0.10360162        0.000000     0.0004
NRS2_FP5MIMF                    YSciScale              0.106478            0.10647517        0.000003     0.0027
NRS2_FP5MIMF                        V2Ref            388.637196            388.929216        0.292020     0.0751
NRS2_FP5MIMF                        V3Ref           -305.310646           -305.329022        0.018376     0.0060
NRS2_FP5MIMF                  V3IdlYAngle            137.684961             137.68517        0.000209     0.0002
NRS2_FP5MIMF                  V3SciXAngle               48.9252             48.924606        0.000594     0.0012
NRS2_FP5MIMF                  V3SciYAngle               137.685             137.68517        0.000170     0.0001
NRS2_FP5MIMF                    XIdlVert1              -81.2451              -81.4487        0.203600     0.2500
NRS2_FP5MIMF                    XIdlVert2              128.3902              128.1866        0.203600     0.1586
NRS2_FP5MIMF                    XIdlVert3              130.5322              130.3294        0.202800     0.1554
NRS2_FP5MIMF                    XIdlVert4               -83.881              -84.0839        0.202900     0.2413
NRS2_FP5MIMF                    YIdlVert1              -22.6704              -22.8802        0.209800     0.9170
NRS2_FP5MIMF                    YIdlVert2              -18.9206              -19.1312        0.210600     1.1008
NRS2_FP5MIMF                    YIdlVert3              197.8146              197.6039        0.210700     0.1065
NRS2_FP5MIMF                    YIdlVert4               192.959              192.7492        0.209800     0.1087
NRS2_FP5MIMF                   Sci2IdlX00   0.05627980076958543    0.0564081453671403        0.000128     0.2275
NRS2_FP5MIMF                   Sci2IdlX10  6.28814996184208e-05  6.28841205349651e-05        0.000000     0.0042
NRS2_FP5MIMF                   Sci2IdlX11  1.28860337589418e-06  1.29037524417669e-06        0.000000     0.1373
NRS2_FP5MIMF                   Sci2IdlX20 2.501586151344497e-10  2.50685915866254e-10        0.000000     0.2103
NRS2_FP5MIMF                   Sci2IdlX21 8.094255862450976e-10  8.09801722552092e-10        0.000000     0.0464
NRS2_FP5MIMF                   Sci2IdlX22 3.797816222332674e-11  3.83422194433615e-11        0.000000     0.9495
NRS2_FP5MIMF                   Sci2IdlX30 8.828221488818364e-14  8.82302461654572e-14        0.000000     0.0589
NRS2_FP5MIMF                   Sci2IdlX31 -1.113238596936547e-15  -1.1234744777819e-15        0.000000     0.9111
NRS2_FP5MIMF                   Sci2IdlX32  9.51592231752669e-14  9.51456376898409e-14        0.000000     0.0143
NRS2_FP5MIMF                   Sci2IdlX33 2.900570005196874e-14  2.89117623961276e-14        0.000000     0.3239
NRS2_FP5MIMF                   Sci2IdlX40 -6.047948342484234e-18 -6.06217384588287e-18        0.000000     0.2347
NRS2_FP5MIMF                   Sci2IdlX41 -1.763727672885925e-18 -1.76450621034676e-18        0.000000     0.0441
NRS2_FP5MIMF                   Sci2IdlX42 8.933624879508257e-20  8.50741607937739e-20        0.000000     4.7708
NRS2_FP5MIMF                   Sci2IdlX43 -2.322109265154722e-18 -2.32265949924914e-18        0.000000     0.0237
NRS2_FP5MIMF                   Sci2IdlX44 -1.116565358865571e-17 -1.11575681858684e-17        0.000000     0.0724
NRS2_FP5MIMF                   Sci2IdlY00    0.2401794775334482     0.240309064502666        0.000130     0.0539
NRS2_FP5MIMF                   Sci2IdlY10 -2.209733587410841e-08 -2.07632335126421e-08        0.000000     6.0374
NRS2_FP5MIMF                   Sci2IdlY11 6.481260288596309e-05  6.48172280352348e-05        0.000000     0.0071
NRS2_FP5MIMF                   Sci2IdlY20 2.586222658980479e-10  2.58768342145804e-10        0.000000     0.0565
NRS2_FP5MIMF                   Sci2IdlY21 1.495168189086057e-10  1.49804195803388e-10        0.000000     0.1918
NRS2_FP5MIMF                   Sci2IdlY22 1.081049568778996e-09  1.08186419395788e-09        0.000000     0.0753
NRS2_FP5MIMF                   Sci2IdlY30 -3.582040131647273e-15 -3.60829957766618e-15        0.000000     0.7278
NRS2_FP5MIMF                   Sci2IdlY31 8.384969150229993e-14  8.37975264836422e-14        0.000000     0.0622
NRS2_FP5MIMF                   Sci2IdlY32 -1.197469566515527e-14 -1.19841066396511e-14        0.000000     0.0785
NRS2_FP5MIMF                   Sci2IdlY33 1.399272357170257e-13  1.39600826304395e-13        0.000000     0.2333
NRS2_FP5MIMF                   Sci2IdlY40 -1.95126711428304e-18 -1.95692487753094e-18        0.000000     0.2891
NRS2_FP5MIMF                   Sci2IdlY41 -5.307769933328261e-18 -5.31890806939484e-18        0.000000     0.2094
NRS2_FP5MIMF                   Sci2IdlY42 -5.068495399011616e-18 -5.07399680967651e-18        0.000000     0.1084
NRS2_FP5MIMF                   Sci2IdlY43 1.818815487591966e-18   1.8058545394491e-18        0.000000     0.7126
NRS2_FP5MIMF                   Sci2IdlY44 -4.128369671818471e-17 -4.12248240428951e-17        0.000000     0.1426
NRS2_FP5MIMF                   Idl2SciY00    -1838.759820522466     -3667.29847132033     1828.538651    49.8606

