Reference:  189 apertures in PRDOPSSOC-H-015 (index 0 in table below)
Comparison: 189 apertures in new pre-delivery (index 1 in table below)

                  AperName , siaf0_dx_mean , siaf0_dy_mean , siaf1_dx_mean , siaf1_dy_mean , difference_dx_mean , difference_dy_mean
      NRCA5_GRISM64_F322W2 ,      4.050088 ,      2.823828 ,      0.010405 ,      0.008701 ,          -4.039683 ,          -2.815127
      NRCA5_GRISM256_F277W ,      4.050088 ,      2.823828 ,      0.010405 ,      0.008701 ,          -4.039683 ,          -2.815127
      NRCA5_GRISM128_F277W ,      4.050088 ,      2.823828 ,      0.010405 ,      0.008701 ,          -4.039683 ,          -2.815127
       NRCA5_GRISM64_F277W ,      4.050088 ,      2.823828 ,      0.010405 ,      0.008701 ,          -4.039683 ,          -2.815127
      NRCA5_GRISM256_F356W ,      4.050088 ,      2.823828 ,      0.010405 ,      0.008701 ,          -4.039683 ,          -2.815127
      NRCA5_GRISM128_F356W ,      4.050088 ,      2.823828 ,      0.010405 ,      0.008701 ,          -4.039683 ,          -2.815127
       NRCA5_GRISM64_F356W ,      4.050088 ,      2.823828 ,      0.010405 ,      0.008701 ,          -4.039683 ,          -2.815127
      NRCA5_GRISM256_F444W ,      6.476253 ,      3.705920 ,      0.010405 ,      0.008701 ,          -6.465848 ,          -3.697219
      NRCA5_GRISM128_F444W ,      6.476253 ,      3.705920 ,      0.010405 ,      0.008701 ,          -6.465848 ,          -3.697219
       NRCA5_GRISM64_F444W ,      6.476253 ,      3.705920 ,      0.010405 ,      0.008701 ,          -6.465848 ,          -3.697219
        NRCA5_GRISM_F322W2 ,      3.486461 ,      2.985277 ,      0.010405 ,      0.008701 ,          -3.476056 ,          -2.976576
         NRCA5_GRISM_F277W ,      3.486461 ,      2.985277 ,      0.010405 ,      0.008701 ,          -3.476056 ,          -2.976576
         NRCA5_GRISM_F356W ,      3.486461 ,      2.985277 ,      0.010405 ,      0.008701 ,          -3.476056 ,          -2.976576
         NRCA5_GRISM_F444W ,      4.544206 ,      3.193429 ,      0.010405 ,      0.008701 ,          -4.533801 ,          -3.184728
             NRCA1_GRISMTS ,      2.488131 ,      3.755630 ,      0.015755 ,      0.013289 ,          -2.472376 ,          -3.742341
          NRCA1_GRISMTS256 ,      5.283462 ,      5.160884 ,      0.016357 ,      0.021432 ,          -5.267105 ,          -5.139452
          NRCA1_GRISMTS128 ,      5.774686 ,      5.167276 ,      0.016182 ,      0.022652 ,          -5.758503 ,          -5.144623
           NRCA1_GRISMTS64 ,      5.928865 ,      5.169238 ,      0.016160 ,      0.023030 ,          -5.912706 ,          -5.146208
             NRCA3_GRISMTS ,      2.903751 ,      2.854104 ,      0.020895 ,      0.016141 ,          -2.882856 ,          -2.837964
          NRCA3_GRISMTS256 ,      3.871930 ,      2.464553 ,      0.020895 ,      0.016141 ,          -3.851035 ,          -2.448412
          NRCA3_GRISMTS128 ,      4.265599 ,      2.466550 ,      0.020134 ,      0.015693 ,          -4.245465 ,          -2.450857
           NRCA3_GRISMTS64 ,      4.379150 ,      2.467155 ,      0.019935 ,      0.015564 ,          -4.359215 ,          -2.451591
         NRCA5_TAGRISMTS32 ,      0.011101 ,      0.010356 ,      0.004828 ,      0.000487 ,          -0.006273 ,          -0.009869
NRCA5_TAGRISMTS_SCI_F322W2 ,      0.037119 ,      0.035334 ,      0.014098 ,      0.007792 ,          -0.023021 ,          -0.027541
 NRCA5_TAGRISMTS_SCI_F444W ,      0.056973 ,      0.055963 ,      0.003174 ,      0.003593 ,          -0.053800 ,          -0.052370
              NRCA3_DHSPIL ,      2.779111 ,      2.730577 ,      0.020895 ,      0.016141 ,          -2.758216 ,          -2.714437
        NRCA3_DHSPIL_SUB96 ,      0.130576 ,      0.127847 ,      0.025131 ,      0.006699 ,          -0.105444 ,          -0.121148
       NRCA3_DHSPIL_WEDGES ,      2.779111 ,      2.730577 ,      0.020895 ,      0.016141 ,          -2.758216 ,          -2.714437
              NRCB4_DHSPIL ,      3.208274 ,      3.154340 ,      0.021562 ,      0.016805 ,          -3.186712 ,          -3.137535
        NRCB4_DHSPIL_SUB96 ,      0.150709 ,      0.147712 ,      0.023221 ,      0.007312 ,          -0.127488 ,          -0.140400
       NRCB4_DHSPIL_WEDGES ,      3.208274 ,      3.154340 ,      0.021562 ,      0.016805 ,          -3.186712 ,          -3.137535
                 NRCA3_FP1 ,      0.997584 ,      1.066766 ,      0.020895 ,      0.016141 ,          -0.976689 ,          -1.050625
            NRCA3_FP1_SUB8 ,      0.003931 ,      0.015788 ,      0.003289 ,      0.015001 ,          -0.000642 ,          -0.000787
           NRCA3_FP1_SUB64 ,      0.027927 ,      0.028982 ,      0.003290 ,      0.014993 ,          -0.024637 ,          -0.013989
             NRCA3_FP2MIMF ,      8.699998 ,      8.566534 ,      0.020895 ,      0.016141 ,          -8.679103 ,          -8.550393
             NRCA1_FP3MIMF ,     15.128533 ,     14.815079 ,      0.021202 ,      0.018765 ,         -15.107331 ,         -14.796314
             NRCA2_FP4MIMF ,      4.928925 ,      4.933882 ,      0.027548 ,      0.021601 ,          -4.901377 ,          -4.912281
             NRCA4_FP5MIMF ,      4.217897 ,      4.212948 ,      0.027139 ,      0.015829 ,          -4.190758 ,          -4.197119
                 NRCB4_FP1 ,      1.182346 ,      1.137791 ,      0.021562 ,      0.016805 ,          -1.160784 ,          -1.120986
            NRCB4_FP1_SUB8 ,      0.009892 ,      0.021372 ,      0.009192 ,      0.022069 ,          -0.000700 ,           0.000697
           NRCB4_FP1_SUB64 ,      0.025813 ,      0.028753 ,      0.009187 ,      0.022059 ,          -0.016626 ,          -0.006694
             NRCB4_FP2MIMF ,      9.329845 ,      9.177478 ,      0.021562 ,      0.016805 ,          -9.308283 ,          -9.160672
             NRCB2_FP3MIMF ,     19.592288 ,     19.137550 ,      0.020695 ,      0.020529 ,         -19.571593 ,         -19.117021
             NRCB1_FP4MIMF ,      7.070430 ,      7.062258 ,      0.028042 ,      0.022081 ,          -7.042389 ,          -7.040176
             NRCB3_FP5MIMF ,     10.172759 ,     10.184725 ,      0.027587 ,      0.016212 ,         -10.145172 ,         -10.168512
              NRCA3_SUB64P ,      0.055721 ,      0.055098 ,      0.002926 ,      0.008516 ,          -0.052795 ,          -0.046583
             NRCA3_SUB160P ,      0.505985 ,      0.501588 ,      0.030933 ,      0.027982 ,          -0.475052 ,          -0.473605
             NRCA3_SUB400P ,      1.160680 ,      1.149331 ,      0.037180 ,      0.030850 ,          -1.123500 ,          -1.118481
              NRCA5_SUB64P ,      0.066310 ,      0.063041 ,      0.000770 ,      0.001480 ,          -0.065540 ,          -0.061561
             NRCA5_SUB160P ,      0.446213 ,      0.440850 ,      0.016016 ,      0.013029 ,          -0.430197 ,          -0.427821
             NRCA5_SUB400P ,      0.907289 ,      0.894060 ,      0.015948 ,      0.010723 ,          -0.891340 ,          -0.883337
              NRCB1_SUB64P ,      0.196754 ,      0.155551 ,      0.039869 ,      0.005042 ,          -0.156885 ,          -0.150509
             NRCB1_SUB160P ,      0.384015 ,      0.384918 ,      0.042302 ,      0.006758 ,          -0.341713 ,          -0.378159
             NRCB1_SUB400P ,      0.942843 ,      0.944374 ,      0.046933 ,      0.010459 ,          -0.895910 ,          -0.933916
              NRCB5_SUB64P ,      0.107338 ,      0.085840 ,      0.012689 ,      0.000990 ,          -0.094648 ,          -0.084851
             NRCB5_SUB160P ,      0.274366 ,      0.223951 ,      0.015024 ,      0.001946 ,          -0.259342 ,          -0.222006
             NRCB5_SUB400P ,      0.644603 ,      0.598925 ,      0.018463 ,      0.005920 ,          -0.626139 ,          -0.593005
           NRCB5_TAPSIMG32 ,      0.058177 ,      0.056675 ,      0.016637 ,      0.001368 ,          -0.041539 ,          -0.055308
            NRCA2_MASK210R ,      0.769460 ,      0.770132 ,      0.049464 ,      0.020204 ,          -0.719996 ,          -0.749929
            NRCA5_MASK335R ,      0.262134 ,      0.261997 ,      0.014165 ,      0.016703 ,          -0.247969 ,          -0.245294
            NRCA5_MASK430R ,      0.020858 ,      0.025590 ,      0.004323 ,      0.020227 ,          -0.016535 ,          -0.005363
             NRCA4_MASKSWB ,      0.141641 ,      0.134855 ,      0.033803 ,      0.026022 ,          -0.107838 ,          -0.108833
             NRCA5_MASKLWB ,      0.572985 ,      0.571969 ,      0.019234 ,      0.004956 ,          -0.553752 ,          -0.567013
          NRCA2_TAMASK210R ,      0.223853 ,      0.221604 ,      0.052860 ,      0.005692 ,          -0.170993 ,          -0.215913
          NRCA5_TAMASK335R ,      0.091497 ,      0.089798 ,      0.019990 ,      0.008845 ,          -0.071507 ,          -0.080953
          NRCA5_TAMASK430R ,      0.032796 ,      0.033888 ,      0.007622 ,      0.015325 ,          -0.025173 ,          -0.018563
           NRCA4_TAMASKSWB ,      0.099994 ,      0.100215 ,      0.020478 ,      0.026516 ,          -0.079516 ,          -0.073699
           NRCA5_TAMASKLWB ,      0.134056 ,      0.133669 ,      0.018611 ,      0.000673 ,          -0.115444 ,          -0.132995
          NRCA5_TAMASKLWBL ,      0.085111 ,      0.083629 ,      0.017983 ,      0.008777 ,          -0.067127 ,          -0.074852
          NRCA4_TAMASKSWBS ,      0.043010 ,      0.026046 ,      0.042715 ,      0.010290 ,          -0.000295 ,          -0.015756
            NRCB1_MASK210R ,      1.188445 ,      1.187142 ,      0.049082 ,      0.023734 ,          -1.139364 ,          -1.163407
            NRCB5_MASK335R ,      0.094974 ,      0.096570 ,      0.012085 ,      0.019041 ,          -0.082889 ,          -0.077529
            NRCB5_MASK430R ,      0.180247 ,      0.178648 ,      0.004671 ,      0.021946 ,          -0.175576 ,          -0.156703
             NRCB3_MASKSWB ,      1.584609 ,      1.583736 ,      0.045044 ,      0.007652 ,          -1.539565 ,          -1.576084
             NRCB5_MASKLWB ,      0.452296 ,      0.450753 ,      0.015222 ,      0.016321 ,          -0.437075 ,          -0.434432
          NRCB1_TAMASK210R ,      0.304269 ,      0.303476 ,      0.053936 ,      0.009541 ,          -0.250333 ,          -0.293935
          NRCB5_TAMASK335R ,      0.058049 ,      0.056620 ,      0.018549 ,      0.011104 ,          -0.039500 ,          -0.045516
          NRCB5_TAMASK430R ,      0.005444 ,      0.017783 ,      0.005444 ,      0.017771 ,           0.000000 ,          -0.000012
           NRCB3_TAMASKSWB ,      0.355814 ,      0.355266 ,      0.043599 ,      0.010073 ,          -0.312215 ,          -0.345193
           NRCB5_TAMASKLWB ,      0.057467 ,      0.058936 ,      0.009838 ,      0.017304 ,          -0.047629 ,          -0.041632
          NRCB5_TAMASKLWBL ,      0.114641 ,      0.114223 ,      0.018978 ,      0.009549 ,          -0.095663 ,          -0.104674
          NRCB3_TAMASKSWBS ,      0.250349 ,      0.249838 ,      0.044366 ,      0.010973 ,          -0.205984 ,          -0.238865
        NRCA2_FSTAMASK210R ,      0.198156 ,      0.195098 ,      0.051877 ,      0.009329 ,          -0.146279 ,          -0.185770
         NRCA4_FSTAMASKSWB ,      0.045176 ,      0.039414 ,      0.033978 ,      0.019641 ,          -0.011198 ,          -0.019773
         NRCA5_FSTAMASKLWB ,      0.109195 ,      0.108724 ,      0.019351 ,      0.004316 ,          -0.089844 ,          -0.104408
        NRCA5_FSTAMASK335R ,      0.078664 ,      0.077049 ,      0.017924 ,      0.010703 ,          -0.060740 ,          -0.066347
        NRCA5_FSTAMASK430R ,      0.019519 ,      0.022509 ,      0.004153 ,      0.015952 ,          -0.015365 ,          -0.006557
       NRCA4_MASKSWB_F182M ,      0.193105 ,      0.196993 ,      0.033800 ,      0.025997 ,          -0.159305 ,          -0.170996
       NRCA4_MASKSWB_F187N ,      0.185046 ,      0.186818 ,      0.033800 ,      0.025997 ,          -0.151246 ,          -0.160821
       NRCA4_MASKSWB_F210M ,      0.143011 ,      0.136352 ,      0.033800 ,      0.025997 ,          -0.109211 ,          -0.110355
       NRCA4_MASKSWB_F212N ,      0.136865 ,      0.129655 ,      0.033800 ,      0.025997 ,          -0.103065 ,          -0.103658
       NRCA4_MASKSWB_F200W ,      0.115197 ,      0.107183 ,      0.033800 ,      0.025997 ,          -0.081397 ,          -0.081186
      NRCA4_MASKSWB_NARROW ,      0.371940 ,      0.572355 ,      0.033800 ,      0.025997 ,          -0.338140 ,          -0.546358
       NRCA5_MASKLWB_F250M ,      0.662990 ,      0.894099 ,      0.019234 ,      0.004956 ,          -0.643756 ,          -0.889143
       NRCA5_MASKLWB_F300M ,      0.641950 ,      0.771181 ,      0.019234 ,      0.004956 ,          -0.622716 ,          -0.766225
       NRCA5_MASKLWB_F277W ,      0.641865 ,      0.770792 ,      0.019234 ,      0.004956 ,          -0.622631 ,          -0.765836
       NRCA5_MASKLWB_F335M ,      0.635128 ,      0.740316 ,      0.019234 ,      0.004956 ,          -0.615895 ,          -0.735360
       NRCA5_MASKLWB_F360M ,      0.615070 ,      0.657726 ,      0.019234 ,      0.004956 ,          -0.595836 ,          -0.652770
       NRCA5_MASKLWB_F356W ,      0.607466 ,      0.637548 ,      0.019234 ,      0.004956 ,          -0.588232 ,          -0.632592
       NRCA5_MASKLWB_F410M ,      0.594898 ,      0.604876 ,      0.019234 ,      0.004956 ,          -0.575664 ,          -0.599920
       NRCA5_MASKLWB_F430M ,      0.586684 ,      0.585609 ,      0.019234 ,      0.004956 ,          -0.567451 ,          -0.580653
       NRCA5_MASKLWB_F460M ,      0.571701 ,      0.570690 ,      0.019234 ,      0.004956 ,          -0.552467 ,          -0.565734
       NRCA5_MASKLWB_F480M ,      0.564846 ,      0.563866 ,      0.019234 ,      0.004956 ,          -0.545613 ,          -0.558910
       NRCA5_MASKLWB_F444W ,      0.565018 ,      0.564037 ,      0.019234 ,      0.004956 ,          -0.545784 ,          -0.559080
      NRCA5_MASKLWB_NARROW ,      0.681361 ,      1.021157 ,      0.019234 ,      0.004956 ,          -0.662127 ,          -1.016201
       NRCA2_FULL_MASK210R ,      2.840092 ,      2.595565 ,      0.027548 ,      0.021601 ,          -2.812545 ,          -2.573963
       NRCA5_FULL_MASK335R ,      2.199861 ,      1.831999 ,      0.010405 ,      0.008701 ,          -2.189455 ,          -1.823298
       NRCA5_FULL_MASK430R ,      0.171275 ,      0.126350 ,      0.010405 ,      0.008701 ,          -0.160870 ,          -0.117649
        NRCA4_FULL_MASKSWB ,      0.535287 ,      0.537109 ,      0.027139 ,      0.015829 ,          -0.508148 ,          -0.521281
  NRCA4_FULL_MASKSWB_F182M ,      0.733115 ,      0.774736 ,      0.027139 ,      0.015829 ,          -0.705977 ,          -0.758907
  NRCA4_FULL_MASKSWB_F187N ,      0.702297 ,      0.736103 ,      0.027139 ,      0.015829 ,          -0.675158 ,          -0.720274
  NRCA4_FULL_MASKSWB_F210M ,      0.540299 ,      0.543080 ,      0.027139 ,      0.015829 ,          -0.513160 ,          -0.527251
  NRCA4_FULL_MASKSWB_F212N ,      0.516423 ,      0.516008 ,      0.027139 ,      0.015829 ,          -0.489284 ,          -0.500179
  NRCA4_FULL_MASKSWB_F200W ,      0.470755 ,      0.464971 ,      0.027139 ,      0.015829 ,          -0.443616 ,          -0.449142
        NRCA5_FULL_MASKLWB ,      4.815799 ,      4.549485 ,      0.010405 ,      0.008701 ,          -4.805394 ,          -4.540783
  NRCA5_FULL_MASKLWB_F250M ,      5.573016 ,      5.730328 ,      0.010405 ,      0.008701 ,          -5.562610 ,          -5.721626
  NRCA5_FULL_MASKLWB_F300M ,      5.396514 ,      5.443532 ,      0.010405 ,      0.008701 ,          -5.386108 ,          -5.434831
  NRCA5_FULL_MASKLWB_F277W ,      5.395796 ,      5.442380 ,      0.010405 ,      0.008701 ,          -5.385390 ,          -5.433679
  NRCA5_FULL_MASKLWB_F335M ,      5.339060 ,      5.351696 ,      0.010405 ,      0.008701 ,          -5.328654 ,          -5.342995
  NRCA5_FULL_MASKLWB_F360M ,      5.170139 ,      5.085998 ,      0.010405 ,      0.008701 ,          -5.159734 ,          -5.077297
  NRCA5_FULL_MASKLWB_F356W ,      5.106108 ,      4.986962 ,      0.010405 ,      0.008701 ,          -5.095703 ,          -4.978261
  NRCA5_FULL_MASKLWB_F410M ,      5.000283 ,      4.825301 ,      0.010405 ,      0.008701 ,          -4.989878 ,          -4.816600
  NRCA5_FULL_MASKLWB_F430M ,      4.931130 ,      4.721018 ,      0.010405 ,      0.008701 ,          -4.920724 ,          -4.712317
  NRCA5_FULL_MASKLWB_F460M ,      4.804983 ,      4.533549 ,      0.010405 ,      0.008701 ,          -4.794577 ,          -4.524848
  NRCA5_FULL_MASKLWB_F480M ,      4.747279 ,      4.448982 ,      0.010405 ,      0.008701 ,          -4.736874 ,          -4.440281
  NRCA5_FULL_MASKLWB_F444W ,      4.748722 ,      4.451088 ,      0.010405 ,      0.008701 ,          -4.738317 ,          -4.442386
