Reference:  206 apertures in PRDOPSSOC-029 (index 0 in table below)
Comparison: 206 apertures in pre-delivery (index 1 in table below)

                  AperName , siaf0_dx_mean , siaf0_dy_mean , siaf1_dx_mean , siaf1_dy_mean , difference_dx_mean , difference_dy_mean
      NRCA5_FULL_WEDGE_RND ,      0.010405 ,      0.008701 ,      0.004977 ,      0.004325 ,          -0.005429 ,          -0.004376
      NRCA5_FULL_WEDGE_BAR ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
            NRCA2_MASK210R ,      0.049464 ,      0.020204 ,      0.013570 ,      0.002687 ,          -0.035894 ,          -0.017516
            NRCA5_MASK335R ,      0.014165 ,      0.016703 ,      0.003027 ,      0.001210 ,          -0.011138 ,          -0.015493
            NRCA5_MASK430R ,      0.004323 ,      0.020227 ,      0.002726 ,      0.002183 ,          -0.001598 ,          -0.018044
             NRCA4_MASKSWB ,      0.033803 ,      0.026022 ,      0.021102 ,      0.003703 ,          -0.012701 ,          -0.022319
             NRCA5_MASKLWB ,      0.019234 ,      0.004956 ,      0.003648 ,      0.002790 ,          -0.015586 ,          -0.002166
          NRCA2_TAMASK210R ,      0.052860 ,      0.005692 ,      0.004587 ,      0.001657 ,          -0.048273 ,          -0.004034
          NRCA5_TAMASK335R ,      0.019990 ,      0.008845 ,      0.000810 ,      0.000486 ,          -0.019180 ,          -0.008359
          NRCA5_TAMASK430R ,      0.007622 ,      0.015325 ,      0.001289 ,      0.002364 ,          -0.006333 ,          -0.012961
           NRCA4_TAMASKSWB ,      0.020478 ,      0.026516 ,      0.019596 ,      0.006832 ,          -0.000882 ,          -0.019684
           NRCA5_TAMASKLWB ,      0.018611 ,      0.000673 ,      0.001987 ,      0.002181 ,          -0.016624 ,           0.001507
          NRCA5_TAMASKLWBL ,      0.017983 ,      0.008777 ,      0.008926 ,      0.005705 ,          -0.009058 ,          -0.003072
          NRCA4_TAMASKSWBS ,      0.042715 ,      0.010290 ,      0.011504 ,      0.003768 ,          -0.031211 ,          -0.006522
     NRCA2_FULL_TAMASK210R ,      0.027538 ,      0.021597 ,      0.021862 ,      0.002983 ,          -0.005675 ,          -0.018614
     NRCA5_FULL_TAMASK335R ,      0.010408 ,      0.008699 ,      0.004972 ,      0.004322 ,          -0.005437 ,          -0.004377
     NRCA5_FULL_TAMASK430R ,      0.010408 ,      0.008699 ,      0.004972 ,      0.004322 ,          -0.005437 ,          -0.004377
      NRCA4_FULL_TAMASKSWB ,      0.027128 ,      0.015822 ,      0.025157 ,      0.007853 ,          -0.001971 ,          -0.007969
      NRCA5_FULL_TAMASKLWB ,      0.010408 ,      0.008699 ,      0.005078 ,      0.004258 ,          -0.005330 ,          -0.004441
     NRCA5_FULL_TAMASKLWBL ,      0.010408 ,      0.008699 ,      0.005078 ,      0.004258 ,          -0.005330 ,          -0.004441
     NRCA4_FULL_TAMASKSWBS ,      0.027128 ,      0.015822 ,      0.025157 ,      0.007853 ,          -0.001971 ,          -0.007969
            NRCB1_MASK210R ,      0.049082 ,      0.023734 ,      0.049082 ,      0.023734 ,           0.000000 ,           0.000000
            NRCB5_MASK335R ,      0.012085 ,      0.019041 ,      0.012085 ,      0.019041 ,           0.000000 ,           0.000000
            NRCB5_MASK430R ,      0.004671 ,      0.021946 ,      0.004671 ,      0.021946 ,           0.000000 ,           0.000000
             NRCB3_MASKSWB ,      0.045044 ,      0.007652 ,      0.045044 ,      0.007652 ,           0.000000 ,           0.000000
             NRCB5_MASKLWB ,      0.015222 ,      0.016321 ,      0.015222 ,      0.016321 ,           0.000000 ,           0.000000
          NRCB1_TAMASK210R ,      0.053936 ,      0.009541 ,      0.053936 ,      0.009541 ,           0.000000 ,           0.000000
          NRCB5_TAMASK335R ,      0.018549 ,      0.011104 ,      0.018549 ,      0.011104 ,           0.000000 ,           0.000000
          NRCB5_TAMASK430R ,      0.005444 ,      0.017771 ,      0.005444 ,      0.017771 ,           0.000000 ,           0.000000
           NRCB3_TAMASKSWB ,      0.043599 ,      0.010073 ,      0.043599 ,      0.010073 ,           0.000000 ,           0.000000
           NRCB5_TAMASKLWB ,      0.009838 ,      0.017304 ,      0.009838 ,      0.017304 ,           0.000000 ,           0.000000
          NRCB5_TAMASKLWBL ,      0.018978 ,      0.009549 ,      0.018978 ,      0.009549 ,           0.000000 ,           0.000000
          NRCB3_TAMASKSWBS ,      0.044366 ,      0.010973 ,      0.044366 ,      0.010973 ,           0.000000 ,           0.000000
        NRCA2_FSTAMASK210R ,      0.051877 ,      0.009329 ,      0.002925 ,      0.002015 ,          -0.048952 ,          -0.007314
         NRCA4_FSTAMASKSWB ,      0.033978 ,      0.019641 ,      0.015117 ,      0.006697 ,          -0.018861 ,          -0.012944
         NRCA5_FSTAMASKLWB ,      0.019351 ,      0.004316 ,      0.004195 ,      0.004541 ,          -0.015157 ,           0.000225
        NRCA5_FSTAMASK335R ,      0.017924 ,      0.010703 ,      0.002104 ,      0.000237 ,          -0.015820 ,          -0.010466
        NRCA5_FSTAMASK430R ,      0.004153 ,      0.015952 ,      0.000571 ,      0.003103 ,          -0.003582 ,          -0.012849
   NRCA2_FULL_FSTAMASK210R ,      0.027538 ,      0.021597 ,      0.021862 ,      0.002983 ,          -0.005675 ,          -0.018614
    NRCA4_FULL_FSTAMASKSWB ,      0.027128 ,      0.015822 ,      0.025157 ,      0.007853 ,          -0.001971 ,          -0.007969
    NRCA5_FULL_FSTAMASKLWB ,      0.010415 ,      0.008594 ,      0.005080 ,      0.004164 ,          -0.005335 ,          -0.004429
   NRCA5_FULL_FSTAMASK335R ,      0.010408 ,      0.008699 ,      0.004972 ,      0.004322 ,          -0.005437 ,          -0.004377
   NRCA5_FULL_FSTAMASK430R ,      0.010408 ,      0.008699 ,      0.004972 ,      0.004322 ,          -0.005437 ,          -0.004377
       NRCA4_MASKSWB_F182M ,      0.033800 ,      0.025997 ,      0.021114 ,      0.003708 ,          -0.012686 ,          -0.022289
       NRCA4_MASKSWB_F187N ,      0.033800 ,      0.025997 ,      0.021114 ,      0.003708 ,          -0.012686 ,          -0.022289
       NRCA4_MASKSWB_F210M ,      0.033800 ,      0.025997 ,      0.021114 ,      0.003708 ,          -0.012686 ,          -0.022289
       NRCA4_MASKSWB_F212N ,      0.033800 ,      0.025997 ,      0.021114 ,      0.003708 ,          -0.012686 ,          -0.022289
       NRCA4_MASKSWB_F200W ,      0.033800 ,      0.025997 ,      0.021114 ,      0.003708 ,          -0.012686 ,          -0.022289
      NRCA4_MASKSWB_NARROW ,      0.033800 ,      0.025997 ,      0.021114 ,      0.003708 ,          -0.012686 ,          -0.022289
       NRCA5_MASKLWB_F250M ,      0.019234 ,      0.004956 ,      0.003648 ,      0.002790 ,          -0.015586 ,          -0.002166
       NRCA5_MASKLWB_F300M ,      0.019234 ,      0.004956 ,      0.003648 ,      0.002790 ,          -0.015586 ,          -0.002166
       NRCA5_MASKLWB_F277W ,      0.019234 ,      0.004892 ,      0.003634 ,      0.002778 ,          -0.015600 ,          -0.002114
       NRCA5_MASKLWB_F335M ,      0.019234 ,      0.004956 ,      0.003648 ,      0.002790 ,          -0.015586 ,          -0.002166
       NRCA5_MASKLWB_F360M ,      0.019234 ,      0.004956 ,      0.003648 ,      0.002790 ,          -0.015586 ,          -0.002166
       NRCA5_MASKLWB_F356W ,      0.019234 ,      0.004956 ,      0.003648 ,      0.002790 ,          -0.015586 ,          -0.002166
       NRCA5_MASKLWB_F410M ,      0.019234 ,      0.004956 ,      0.003648 ,      0.002790 ,          -0.015586 ,          -0.002166
       NRCA5_MASKLWB_F430M ,      0.019234 ,      0.004956 ,      0.003648 ,      0.002790 ,          -0.015586 ,          -0.002166
       NRCA5_MASKLWB_F460M ,      0.019234 ,      0.004956 ,      0.003648 ,      0.002790 ,          -0.015586 ,          -0.002166
       NRCA5_MASKLWB_F480M ,      0.019234 ,      0.004956 ,      0.003648 ,      0.002790 ,          -0.015586 ,          -0.002166
       NRCA5_MASKLWB_F444W ,      0.019234 ,      0.004956 ,      0.003648 ,      0.002790 ,          -0.015586 ,          -0.002166
      NRCA5_MASKLWB_NARROW ,      0.019234 ,      0.004956 ,      0.003648 ,      0.002790 ,          -0.015586 ,          -0.002166
       NRCA2_FULL_MASK210R ,      0.027548 ,      0.021601 ,      0.021917 ,      0.002986 ,          -0.005631 ,          -0.018616
       NRCA5_FULL_MASK335R ,      0.010405 ,      0.008701 ,      0.004977 ,      0.004325 ,          -0.005429 ,          -0.004376
       NRCA5_FULL_MASK430R ,      0.010405 ,      0.008701 ,      0.004977 ,      0.004325 ,          -0.005429 ,          -0.004376
        NRCA4_FULL_MASKSWB ,      0.027139 ,      0.015829 ,      0.025193 ,      0.007855 ,          -0.001946 ,          -0.007974
  NRCA4_FULL_MASKSWB_F182M ,      0.027139 ,      0.015829 ,      0.025193 ,      0.007855 ,          -0.001946 ,          -0.007974
  NRCA4_FULL_MASKSWB_F187N ,      0.027139 ,      0.015829 ,      0.025193 ,      0.007855 ,          -0.001946 ,          -0.007974
  NRCA4_FULL_MASKSWB_F210M ,      0.027139 ,      0.015829 ,      0.025193 ,      0.007855 ,          -0.001946 ,          -0.007974
  NRCA4_FULL_MASKSWB_F212N ,      0.027139 ,      0.015829 ,      0.025193 ,      0.007855 ,          -0.001946 ,          -0.007974
  NRCA4_FULL_MASKSWB_F200W ,      0.027139 ,      0.015829 ,      0.025193 ,      0.007855 ,          -0.001946 ,          -0.007974
        NRCA5_FULL_MASKLWB ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
  NRCA5_FULL_MASKLWB_F250M ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
  NRCA5_FULL_MASKLWB_F300M ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
  NRCA5_FULL_MASKLWB_F277W ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
  NRCA5_FULL_MASKLWB_F335M ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
  NRCA5_FULL_MASKLWB_F360M ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
  NRCA5_FULL_MASKLWB_F356W ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
  NRCA5_FULL_MASKLWB_F410M ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
  NRCA5_FULL_MASKLWB_F430M ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
  NRCA5_FULL_MASKLWB_F460M ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
  NRCA5_FULL_MASKLWB_F480M ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
  NRCA5_FULL_MASKLWB_F444W ,      0.010405 ,      0.008701 ,      0.005080 ,      0.004261 ,          -0.005326 ,          -0.004440
