Reference:  320 apertures in PRDOPSSOC-045-003 (index 0 in table below)
Comparison: 320 apertures in pre-delivery (index 1 in table below)

                  AperName , siaf0_dx_mean , siaf0_dy_mean , siaf1_dx_mean , siaf1_dy_mean , difference_dx_mean , difference_dy_mean
              NRCB4_SUB320 ,      0.128890 ,      0.198397 ,      0.128890 ,      0.198397 ,           0.000000 ,           0.000000
              NRCB5_SUB320 ,      0.000987 ,      0.000944 ,      0.000987 ,      0.000944 ,           0.000000 ,           0.000000
              NRCB1_SUB640 ,      0.018327 ,      0.042300 ,      0.018327 ,      0.042300 ,           0.000000 ,           0.000000
              NRCB2_SUB640 ,      0.011527 ,      0.055970 ,      0.011527 ,      0.055970 ,           0.000000 ,           0.000000
              NRCB3_SUB640 ,      0.108016 ,      0.074699 ,      0.108016 ,      0.074699 ,           0.000000 ,           0.000000
              NRCB4_SUB640 ,      0.109998 ,      0.164339 ,      0.109998 ,      0.164339 ,           0.000000 ,           0.000000
              NRCB5_SUB640 ,      0.001900 ,      0.001879 ,      0.001900 ,      0.001879 ,           0.000000 ,           0.000000
     NRCA5_GRISM256_F322W2 ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
     NRCA5_GRISM128_F322W2 ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
      NRCA5_GRISM64_F322W2 ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
      NRCA5_GRISM256_F277W ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
      NRCA5_GRISM128_F277W ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
       NRCA5_GRISM64_F277W ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
      NRCA5_GRISM256_F356W ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
      NRCA5_GRISM128_F356W ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
       NRCA5_GRISM64_F356W ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
      NRCA5_GRISM256_F444W ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
      NRCA5_GRISM128_F444W ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
       NRCA5_GRISM64_F444W ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
        NRCA5_GRISM_F322W2 ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
         NRCA5_GRISM_F277W ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
         NRCA5_GRISM_F356W ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
         NRCA5_GRISM_F444W ,      0.015477 ,      0.018856 ,      0.015477 ,      0.018856 ,           0.000000 ,           0.000000
             NRCA1_GRISMTS ,      0.006843 ,      0.036999 ,      0.006843 ,      0.036999 ,           0.000000 ,           0.000000
          NRCA1_GRISMTS256 ,      0.006753 ,      0.054878 ,      0.006753 ,      0.054878 ,           0.000000 ,           0.000000
          NRCA1_GRISMTS128 ,      0.006809 ,      0.055541 ,      0.006809 ,      0.055541 ,           0.000000 ,           0.000000
           NRCA1_GRISMTS64 ,      0.006821 ,      0.055762 ,      0.006821 ,      0.055762 ,           0.000000 ,           0.000000
             NRCA3_GRISMTS ,      0.022138 ,      0.020938 ,      0.022138 ,      0.020938 ,           0.000000 ,           0.000000
          NRCA3_GRISMTS256 ,      0.022138 ,      0.020938 ,      0.022138 ,      0.020938 ,           0.000000 ,           0.000000
          NRCA3_GRISMTS128 ,      0.022272 ,      0.020587 ,      0.022272 ,      0.020587 ,           0.000000 ,           0.000000
           NRCA3_GRISMTS64 ,      0.022310 ,      0.020519 ,      0.022310 ,      0.020519 ,           0.000000 ,           0.000000
         NRCA5_TAGRISMTS32 ,      0.001778 ,      0.017774 ,      0.001778 ,      0.017774 ,           0.000000 ,           0.000000
   NRCA5_TAGRISMTS32_F405N ,      0.001778 ,      0.017774 ,      0.001778 ,      0.017774 ,           0.000000 ,           0.000000
NRCA5_TAGRISMTS_SCI_F322W2 ,      0.015146 ,      0.041811 ,      0.015146 ,      0.041811 ,           0.000000 ,           0.000000
 NRCA5_TAGRISMTS_SCI_F444W ,      0.002602 ,      0.000854 ,      0.002602 ,      0.000854 ,           0.000000 ,           0.000000
     NRCB5_GRISM256_F322W2 ,      0.074866 ,      0.044805 ,      0.074866 ,      0.044805 ,           0.000000 ,           0.000000
     NRCB5_GRISM128_F322W2 ,      0.093212 ,      0.052035 ,      0.093212 ,      0.052035 ,           0.000000 ,           0.000000
      NRCB5_GRISM64_F322W2 ,      0.103648 ,      0.055499 ,      0.103648 ,      0.055499 ,           0.000000 ,           0.000000
          NRCB2_GRISMTS256 ,      0.029362 ,      0.079178 ,      0.029362 ,      0.079178 ,           0.000000 ,           0.000000
          NRCB2_GRISMTS128 ,      0.029443 ,      0.076814 ,      0.029443 ,      0.076814 ,           0.000000 ,           0.000000
           NRCB2_GRISMTS64 ,      0.029561 ,      0.076088 ,      0.029561 ,      0.076088 ,           0.000000 ,           0.000000
          NRCB4_GRISMTS256 ,      0.118332 ,      0.132798 ,      0.118332 ,      0.132798 ,           0.000000 ,           0.000000
          NRCB4_GRISMTS128 ,      0.118403 ,      0.139906 ,      0.118403 ,      0.139906 ,           0.000000 ,           0.000000
           NRCB4_GRISMTS64 ,      0.118419 ,      0.141981 ,      0.118419 ,      0.141981 ,           0.000000 ,           0.000000
              NRCA3_DHSPIL ,      0.022138 ,      0.020938 ,      0.022138 ,      0.020938 ,           0.000000 ,           0.000000
        NRCA3_DHSPIL_SUB96 ,      0.002233 ,      0.004624 ,      0.002233 ,      0.004624 ,           0.000000 ,           0.000000
       NRCA3_DHSPIL_WEDGES ,      0.022138 ,      0.020938 ,      0.022138 ,      0.020938 ,           0.000000 ,           0.000000
                 NRCA3_FP1 ,      0.022138 ,      0.020938 ,      0.022138 ,      0.020938 ,           0.000000 ,           0.000000
            NRCA3_FP1_SUB8 ,      0.018029 ,      0.022271 ,      0.018029 ,      0.022271 ,           0.000000 ,           0.000000
           NRCA3_FP1_SUB64 ,      0.018024 ,      0.022272 ,      0.018024 ,      0.022272 ,           0.000000 ,           0.000000
             NRCA3_FP2MIMF ,      0.022138 ,      0.020938 ,      0.022138 ,      0.020938 ,           0.000000 ,           0.000000
             NRCA1_FP3MIMF ,      0.006821 ,      0.020906 ,      0.006821 ,      0.020906 ,           0.000000 ,           0.000000
             NRCA2_FP4MIMF ,      0.008241 ,      0.009173 ,      0.008241 ,      0.009173 ,           0.000000 ,           0.000000
             NRCA4_FP5MIMF ,      0.036264 ,      0.023469 ,      0.036264 ,      0.023469 ,           0.000000 ,           0.000000
              NRCB4_DHSPIL ,      0.118332 ,      0.098518 ,      0.118332 ,      0.098518 ,           0.000000 ,           0.000000
        NRCB4_DHSPIL_SUB96 ,      0.006308 ,      0.014939 ,      0.006308 ,      0.014939 ,           0.000000 ,           0.000000
       NRCB4_DHSPIL_WEDGES ,      0.118332 ,      0.098518 ,      0.118332 ,      0.098518 ,           0.000000 ,           0.000000
                 NRCB4_FP1 ,      0.118332 ,      0.098518 ,      0.118332 ,      0.098518 ,           0.000000 ,           0.000000
            NRCB4_FP1_SUB8 ,      0.122928 ,      0.183026 ,      0.122928 ,      0.183026 ,           0.000000 ,           0.000000
           NRCB4_FP1_SUB64 ,      0.122900 ,      0.183035 ,      0.122900 ,      0.183035 ,           0.000000 ,           0.000000
             NRCB4_FP2MIMF ,      0.118332 ,      0.098518 ,      0.118332 ,      0.098518 ,           0.000000 ,           0.000000
             NRCB2_FP3MIMF ,      0.029362 ,      0.079178 ,      0.029362 ,      0.079178 ,           0.000000 ,           0.000000
             NRCB1_FP4MIMF ,      0.026529 ,      0.025833 ,      0.026529 ,      0.025833 ,           0.000000 ,           0.000000
             NRCB3_FP5MIMF ,      0.114026 ,      0.070727 ,      0.114026 ,      0.070727 ,           0.000000 ,           0.000000
              NRCA3_SUB64P ,      0.024041 ,      0.032103 ,      0.024041 ,      0.032103 ,           0.000000 ,           0.000000
             NRCA3_SUB160P ,      0.047502 ,      0.059293 ,      0.047502 ,      0.059293 ,           0.000000 ,           0.000000
             NRCA3_SUB400P ,      0.040021 ,      0.050029 ,      0.040021 ,      0.050029 ,           0.000000 ,           0.000000
              NRCA5_SUB64P ,      0.001481 ,      0.008864 ,      0.001481 ,      0.008864 ,           0.000000 ,           0.000000
             NRCA5_SUB160P ,      0.040718 ,      0.068947 ,      0.040718 ,      0.068947 ,           0.000000 ,           0.000000
             NRCA5_SUB400P ,      0.032940 ,      0.055477 ,      0.032940 ,      0.055477 ,           0.000000 ,           0.000000
              NRCB1_SUB64P ,      0.078087 ,      0.003300 ,      0.078087 ,      0.003300 ,           0.000000 ,           0.000000
             NRCB1_SUB160P ,      0.072994 ,      0.001916 ,      0.072994 ,      0.001916 ,           0.000000 ,           0.000000
             NRCB1_SUB400P ,      0.059918 ,      0.004728 ,      0.059918 ,      0.004728 ,           0.000000 ,           0.000000
              NRCB5_SUB64P ,      0.007273 ,      0.001836 ,      0.007273 ,      0.001836 ,           0.000000 ,           0.000000
             NRCB5_SUB160P ,      0.006488 ,      0.002510 ,      0.006488 ,      0.002510 ,           0.000000 ,           0.000000
             NRCB5_SUB400P ,      0.004620 ,      0.003678 ,      0.004620 ,      0.003678 ,           0.000000 ,           0.000000
               NRCB1_FULLP ,      0.026529 ,      0.025833 ,      0.026529 ,      0.025833 ,           0.000000 ,           0.000000
               NRCB5_FULLP ,      0.008020 ,      0.006901 ,      0.008020 ,      0.006901 ,           0.000000 ,           0.000000
           NRCB5_TAPSIMG32 ,      0.006880 ,      0.002382 ,      0.006880 ,      0.002382 ,           0.000000 ,           0.000000
     NRCB5_TAPSIMG32_F405N ,      0.006880 ,      0.002382 ,      0.006880 ,      0.002382 ,           0.000000 ,           0.000000
      NRCA1_FULL_WEDGE_RND ,      0.044978 ,      0.039210 ,      0.044978 ,      0.039210 ,           0.000000 ,           0.000000
      NRCA2_FULL_WEDGE_RND ,      0.082950 ,      0.140540 ,      0.082950 ,      0.140540 ,           0.000000 ,           0.000000
      NRCA3_FULL_WEDGE_RND ,      0.085983 ,      0.054985 ,      0.085983 ,      0.054985 ,           0.000000 ,           0.000000
      NRCA4_FULL_WEDGE_RND ,      0.138206 ,      0.091717 ,      0.138206 ,      0.091717 ,           0.000000 ,           0.000000
      NRCA5_FULL_WEDGE_RND ,      0.024926 ,      0.032450 ,      0.024926 ,      0.032450 ,           0.000000 ,           0.000000
      NRCA1_FULL_WEDGE_BAR ,      0.043685 ,      0.037511 ,      0.043685 ,      0.037511 ,           0.000000 ,           0.000000
      NRCA2_FULL_WEDGE_BAR ,      0.066131 ,      0.053046 ,      0.066131 ,      0.053046 ,           0.000000 ,           0.000000
      NRCA3_FULL_WEDGE_BAR ,      0.083803 ,      0.053049 ,      0.083803 ,      0.053049 ,           0.000000 ,           0.000000
      NRCA4_FULL_WEDGE_BAR ,      0.098047 ,      0.117881 ,      0.098047 ,      0.117881 ,           0.000000 ,           0.000000
      NRCA5_FULL_WEDGE_BAR ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,           0.000000 ,           0.000000
            NRCA2_MASK210R ,      0.030588 ,      0.042262 ,      0.030588 ,      0.042262 ,          -0.000000 ,          -0.000000
       NRCA2_FULL_MASK210R ,      0.082950 ,      0.140540 ,      0.082950 ,      0.140540 ,          -0.000000 ,          -0.000000
            NRCA5_MASK335R ,      0.017770 ,      0.006196 ,      0.017770 ,      0.006196 ,           0.000000 ,           0.000000
       NRCA5_FULL_MASK335R ,      0.024926 ,      0.032450 ,      0.024926 ,      0.032450 ,           0.000000 ,           0.000000
            NRCA5_MASK430R ,      0.007044 ,      0.011255 ,      0.007042 ,      0.011264 ,          -0.000002 ,           0.000009
       NRCA5_FULL_MASK430R ,      0.024920 ,      0.032447 ,      0.024926 ,      0.032450 ,           0.000006 ,           0.000003
             NRCA4_MASKSWB ,      0.158158 ,      0.034325 ,      0.158158 ,      0.034325 ,           0.000000 ,          -0.000000
        NRCA4_FULL_MASKSWB ,      0.098047 ,      0.117881 ,      0.098047 ,      0.117881 ,           0.000000 ,           0.000000
       NRCA4_MASKSWB_F182M ,      0.158158 ,      0.034325 ,      0.158158 ,      0.034325 ,          -0.000000 ,          -0.000000
  NRCA4_FULL_MASKSWB_F182M ,      0.098047 ,      0.117881 ,      0.098047 ,      0.117881 ,          -0.000000 ,           0.000000
       NRCA4_MASKSWB_F187N ,      0.158158 ,      0.034325 ,      0.158158 ,      0.034325 ,          -0.000000 ,           0.000000
  NRCA4_FULL_MASKSWB_F187N ,      0.098047 ,      0.117881 ,      0.098047 ,      0.117881 ,          -0.000000 ,          -0.000000
       NRCA4_MASKSWB_F210M ,      0.158158 ,      0.034325 ,      0.158158 ,      0.034325 ,          -0.000000 ,          -0.000000
  NRCA4_FULL_MASKSWB_F210M ,      0.098047 ,      0.117881 ,      0.098047 ,      0.117881 ,          -0.000000 ,           0.000000
       NRCA4_MASKSWB_F212N ,      0.158158 ,      0.034325 ,      0.158158 ,      0.034325 ,           0.000000 ,           0.000000
  NRCA4_FULL_MASKSWB_F212N ,      0.098047 ,      0.117881 ,      0.098047 ,      0.117881 ,           0.000000 ,          -0.000000
       NRCA4_MASKSWB_F200W ,      0.158158 ,      0.034325 ,      0.158158 ,      0.034325 ,          -0.000000 ,           0.000000
  NRCA4_FULL_MASKSWB_F200W ,      0.098047 ,      0.117881 ,      0.098047 ,      0.117881 ,          -0.000000 ,          -0.000000
      NRCA4_MASKSWB_NARROW ,      0.159179 ,      0.034812 ,      0.158158 ,      0.034325 ,          -0.001021 ,          -0.000487
 NRCA4_FULL_MASKSWB_NARROW ,      0.098196 ,      0.118767 ,      0.098047 ,      0.117881 ,          -0.000150 ,          -0.000886
             NRCA5_MASKLWB ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,          -0.000000 ,          -0.000000
        NRCA5_FULL_MASKLWB ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,          -0.000000 ,           0.000000
       NRCA5_MASKLWB_F250M ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,           0.000000 ,          -0.000000
  NRCA5_FULL_MASKLWB_F250M ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,          -0.000000 ,           0.000000
       NRCA5_MASKLWB_F300M ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,          -0.000000 ,           0.000000
  NRCA5_FULL_MASKLWB_F300M ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,          -0.000000 ,          -0.000000
       NRCA5_MASKLWB_F277W ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,           0.000000 ,          -0.000000
  NRCA5_FULL_MASKLWB_F277W ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,           0.000000 ,          -0.000000
       NRCA5_MASKLWB_F335M ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,          -0.000000 ,           0.000000
  NRCA5_FULL_MASKLWB_F335M ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,           0.000000 ,          -0.000000
       NRCA5_MASKLWB_F360M ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,          -0.000000 ,           0.000000
  NRCA5_FULL_MASKLWB_F360M ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,           0.000000 ,          -0.000000
       NRCA5_MASKLWB_F356W ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,          -0.000000 ,          -0.000000
  NRCA5_FULL_MASKLWB_F356W ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,          -0.000000 ,           0.000000
       NRCA5_MASKLWB_F410M ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,          -0.000000 ,           0.000000
  NRCA5_FULL_MASKLWB_F410M ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,           0.000000 ,          -0.000000
       NRCA5_MASKLWB_F430M ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,          -0.000000 ,           0.000000
  NRCA5_FULL_MASKLWB_F430M ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,           0.000000 ,          -0.000000
       NRCA5_MASKLWB_F460M ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,           0.000000 ,          -0.000000
  NRCA5_FULL_MASKLWB_F460M ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,          -0.000000 ,           0.000000
       NRCA5_MASKLWB_F480M ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,          -0.000000 ,           0.000000
  NRCA5_FULL_MASKLWB_F480M ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,          -0.000000 ,           0.000000
       NRCA5_MASKLWB_F444W ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,          -0.000000 ,          -0.000000
  NRCA5_FULL_MASKLWB_F444W ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,          -0.000000 ,           0.000000
      NRCA5_MASKLWB_NARROW ,      0.047236 ,      0.069693 ,      0.047236 ,      0.069693 ,           0.000000 ,          -0.000000
 NRCA5_FULL_MASKLWB_NARROW ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,          -0.000000 ,           0.000000
          NRCA2_TAMASK210R ,      0.022266 ,      0.013649 ,      0.022266 ,      0.013649 ,           0.000000 ,           0.000000
     NRCA2_FULL_TAMASK210R ,      0.082950 ,      0.140540 ,      0.082950 ,      0.140540 ,           0.000000 ,           0.000000
        NRCA2_FSTAMASK210R ,      0.018920 ,      0.006600 ,      0.018920 ,      0.006600 ,           0.000000 ,           0.000000
   NRCA2_FULL_FSTAMASK210R ,      0.082950 ,      0.140540 ,      0.082950 ,      0.140540 ,           0.000000 ,           0.000000
          NRCA5_TAMASK335R ,      0.012367 ,      0.014360 ,      0.012367 ,      0.014360 ,           0.000000 ,           0.000000
     NRCA5_FULL_TAMASK335R ,      0.024926 ,      0.032450 ,      0.024926 ,      0.032450 ,           0.000000 ,           0.000000
        NRCA5_FSTAMASK335R ,      0.012284 ,      0.009109 ,      0.012284 ,      0.009109 ,           0.000000 ,           0.000000
   NRCA5_FULL_FSTAMASK335R ,      0.024926 ,      0.032450 ,      0.024926 ,      0.032450 ,           0.000000 ,           0.000000
          NRCA5_TAMASK430R ,      0.007859 ,      0.001059 ,      0.007859 ,      0.001059 ,           0.000000 ,           0.000000
     NRCA5_FULL_TAMASK430R ,      0.024926 ,      0.032450 ,      0.024926 ,      0.032450 ,           0.000000 ,           0.000000
        NRCA5_FSTAMASK430R ,      0.002559 ,      0.004638 ,      0.002559 ,      0.004638 ,           0.000000 ,           0.000000
   NRCA5_FULL_FSTAMASK430R ,      0.024926 ,      0.032450 ,      0.024926 ,      0.032450 ,           0.000000 ,           0.000000
           NRCA4_TAMASKSWB ,      0.054857 ,      0.007853 ,      0.054857 ,      0.007853 ,           0.000000 ,           0.000000
      NRCA4_FULL_TAMASKSWB ,      0.098047 ,      0.117881 ,      0.098047 ,      0.117881 ,           0.000000 ,           0.000000
          NRCA4_TAMASKSWBS ,      0.153549 ,      0.062702 ,      0.153549 ,      0.062702 ,           0.000000 ,           0.000000
     NRCA4_FULL_TAMASKSWBS ,      0.098047 ,      0.117881 ,      0.098047 ,      0.117881 ,           0.000000 ,           0.000000
         NRCA4_FSTAMASKSWB ,      0.126451 ,      0.042328 ,      0.104538 ,      0.031695 ,          -0.021913 ,          -0.010633
    NRCA4_FULL_FSTAMASKSWB ,      0.098047 ,      0.117881 ,      0.098047 ,      0.117881 ,           0.000000 ,          -0.000000
           NRCA5_TAMASKLWB ,      0.051757 ,      0.077475 ,      0.051757 ,      0.077475 ,           0.000000 ,           0.000000
      NRCA5_FULL_TAMASKLWB ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,           0.000000 ,           0.000000
          NRCA5_TAMASKLWBL ,      0.016827 ,      0.061448 ,      0.016827 ,      0.061448 ,           0.000000 ,           0.000000
     NRCA5_FULL_TAMASKLWBL ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,           0.000000 ,           0.000000
         NRCA5_FSTAMASKLWB ,      0.039368 ,      0.074756 ,      0.039368 ,      0.074756 ,           0.000000 ,           0.000000
    NRCA5_FULL_FSTAMASKLWB ,      0.042037 ,      0.025669 ,      0.042037 ,      0.025669 ,           0.000000 ,           0.000000
            NRCB1_MASK210R ,      0.015877 ,      0.016194 ,      0.015877 ,      0.016194 ,           0.000000 ,           0.000000
            NRCB5_MASK335R ,      0.000547 ,      0.005203 ,      0.000547 ,      0.005203 ,           0.000000 ,           0.000000
            NRCB5_MASK430R ,      0.001801 ,      0.005900 ,      0.001801 ,      0.005900 ,           0.000000 ,           0.000000
             NRCB3_MASKSWB ,      0.046518 ,      0.068270 ,      0.046518 ,      0.068270 ,           0.000000 ,           0.000000
             NRCB5_MASKLWB ,      0.006396 ,      0.006632 ,      0.006396 ,      0.006632 ,           0.000000 ,           0.000000
          NRCB1_TAMASK210R ,      0.024758 ,      0.002214 ,      0.024758 ,      0.002214 ,           0.000000 ,           0.000000
          NRCB5_TAMASK335R ,      0.000108 ,      0.004537 ,      0.000108 ,      0.004537 ,           0.000000 ,           0.000000
          NRCB5_TAMASK430R ,      0.000102 ,      0.004764 ,      0.000102 ,      0.004764 ,           0.000000 ,           0.000000
           NRCB3_TAMASKSWB ,      0.085986 ,      0.040421 ,      0.085986 ,      0.040421 ,           0.000000 ,           0.000000
           NRCB5_TAMASKLWB ,      0.003062 ,      0.005005 ,      0.003062 ,      0.005005 ,           0.000000 ,           0.000000
          NRCB5_TAMASKLWBL ,      0.009310 ,      0.005137 ,      0.009310 ,      0.005137 ,           0.000000 ,           0.000000
          NRCB3_TAMASKSWBS ,      0.034142 ,      0.028946 ,      0.034142 ,      0.028946 ,           0.000000 ,           0.000000
